SL1344_v1	EEP	MEP	LEP	ESP	LSP	25C	NaCl	Bile	Low_Fe	NoO2S	NoO2	Oxygen	NonSPI2	InSPI2	Peroxide	NO	Macrophage
SL1344_2801	3.02	2.36	3.01	2.38	2.90	2.32	4.31	4.11	3.82	5.14	2.19	2.88	3.36	3.96	3.75	6.16	5.62
SL1344_2802	130.23	148.18	95.93	81.05	5.43	98.26	68.82	265.05	131.79	81.84	92.77	132.56	151.64	170.85	59.89	57.78	187.25
SL1344_ncRNA_184	813.62	816.52	360.06	1059.92	20846.14	661.02	12678.00	692.54	570.91	4416.70	12236.45	639.10	395.34	2397.26	3825.96	3151.81	5793.00
SL1344_2803	85.91	75.15	68.31	36.84	6.39	68.07	38.60	112.46	76.53	32.75	39.31	82.00	90.12	51.80	11.62	33.51	90.94
SL1344_2804	120.25	124.62	92.09	47.67	13.17	88.81	55.60	114.09	96.94	64.10	77.69	100.48	105.63	55.21	9.07	54.66	98.45
SL1344_2805	116.87	112.35	90.51	54.68	8.24	94.05	91.03	149.61	102.24	75.19	71.37	96.93	110.36	70.82	34.21	62.30	120.53
SL1344_2806	1470.02	1451.92	1484.56	1008.73	373.39	2110.59	1656.91	2270.04	1284.72	1115.72	1073.59	1189.03	938.51	770.97	701.59	843.36	1351.49
SL1344_2807	173.14	203.83	154.36	69.79	2.58	130.54	55.16	284.15	194.32	69.05	72.86	212.24	178.34	102.68	19.35	30.89	86.79
SL1344_2808	34.38	29.23	25.71	7.53	2.11	32.35	49.23	19.30	31.44	26.83	18.26	19.95	18.97	18.03	6.51	26.70	41.48
SL1344_2809	167.65	231.69	160.03	84.63	12.89	132.66	203.69	280.26	223.22	92.10	84.05	179.12	130.46	135.35	689.34	171.49	450.03
SL1344_0271	1.90	0.00	0.79	0.84	0.00	0.86	3.05	0.47	0.74	0.00	0.52	0.86	0.55	0.67	0.00	0.25	2.72
SL1344_2810	42.00	65.69	48.83	36.46	8.38	46.18	93.11	77.45	79.30	42.54	21.89	56.45	45.84	56.83	9.14	32.89	66.20
SL1344_2811	35.27	39.06	40.10	27.74	5.82	33.44	48.97	57.50	46.35	24.74	22.72	49.69	37.52	42.69	7.30	29.13	33.41
SL1344_2812	3.00	4.05	54.01	14.83	0.55	55.75	3.79	13.88	4.02	35.63	19.11	2.58	2.73	0.39	10.04	0.53	11.58
SL1344_2813	0.63	0.98	17.19	2.52	0.19	8.97	1.52	3.08	1.84	10.61	9.15	1.07	1.10	0.67	1.76	0.74	8.45
SL1344_2814	2.54	1.57	24.38	6.47	0.17	11.46	1.81	3.17	3.29	15.72	20.04	3.16	0.92	1.20	0.95	0.33	7.29
SL1344_2815	2.96	5.85	31.40	9.15	0.80	13.49	4.42	6.05	4.89	21.92	21.84	5.07	4.29	14.36	3.63	3.61	14.67
SL1344_2816	26.51	26.44	41.42	39.70	16.97	51.99	19.20	48.97	25.87	88.72	32.75	23.73	21.77	40.24	12.65	23.51	41.64
SL1344_2817	23.43	27.50	35.00	27.00	2.73	28.08	9.98	70.60	23.11	71.18	25.08	20.57	21.17	24.59	4.21	13.32	111.86
SL1344_2818	17.65	22.23	23.86	20.99	2.96	16.62	9.86	33.70	19.25	54.35	23.33	16.91	17.45	25.44	5.06	13.21	84.44
SL1344_2819	6.56	4.87	7.32	4.09	6.54	5.55	16.09	10.43	10.34	5.26	6.34	10.39	7.47	4.86	6.09	7.84	14.61
SL1344_0272	11.08	6.65	5.34	4.83	1.79	7.41	13.53	4.50	5.40	5.87	3.09	3.86	4.82	5.60	4.95	7.04	5.74
SL1344_2820	0.96	1.85	2.27	1.84	1.69	0.77	3.42	1.92	2.07	2.35	1.30	1.95	1.58	2.19	2.02	44.98	2.34
SL1344_2821	0.81	1.17	1.52	1.17	0.44	0.61	1.74	0.91	1.16	3.23	1.44	1.19	1.18	2.21	0.30	26.21	3.82
SL1344_ncRNA_185	2.87	0.00	0.90	0.00	0.00	2.58	7.67	0.00	1.11	5.07	2.34	1.94	2.50	1.02	0.80	130.93	3.42
SL1344_2822	17.06	20.51	12.68	6.00	0.53	8.70	6.37	20.42	15.84	8.23	26.80	12.01	11.93	12.80	2.03	3.39	10.99
SL1344_2823	1.69	2.44	1.94	1.12	0.11	1.52	0.60	2.74	3.06	2.98	67.01	3.24	1.10	2.19	0.79	0.55	5.11
SL1344_2824	6.26	5.63	4.62	1.89	0.23	3.76	3.04	5.97	5.45	3.35	30.61	6.94	5.04	5.10	1.48	2.59	17.21
SL1344_2825	4.57	3.23	6.12	2.60	0.26	1.47	1.75	6.60	4.56	6.63	55.08	5.08	4.41	8.32	1.28	4.59	18.87
SL1344_2826	6.36	3.70	4.21	3.72	0.45	2.70	3.60	6.17	3.78	5.95	53.38	3.55	4.40	8.21	2.09	3.50	19.84
SL1344_2827	4.20	3.22	2.13	1.19	0.24	1.44	1.93	3.00	2.33	0.71	31.96	5.28	3.22	3.40	1.34	1.41	10.51
SL1344_2828	4.81	3.50	2.48	1.31	0.00	1.53	0.30	3.60	2.42	1.50	36.46	5.37	3.20	5.01	0.47	1.22	10.14
SL1344_0273	2.40	1.98	3.51	0.53	1.14	2.89	4.28	1.20	3.11	2.83	0.65	1.90	2.27	1.13	1.34	1.88	5.55
SL1344_2829	1.98	1.67	1.57	0.83	0.11	0.89	0.96	1.88	2.86	1.59	38.57	4.68	2.42	2.42	0.65	1.30	7.37
SL1344_2830	2.16	2.06	1.46	0.33	0.20	0.75	0.53	1.24	1.42	1.32	27.78	2.81	2.24	0.94	0.84	0.65	3.02
SL1344_2831	1.68	1.25	2.00	0.89	0.14	1.21	0.99	2.33	1.89	1.93	38.97	3.24	1.28	1.43	0.52	1.08	2.21
SL1344_2832	0.25	0.94	1.10	0.00	0.00	1.14	0.00	0.38	0.98	0.22	38.26	1.88	1.10	0.36	0.00	0.49	1.21
SL1344_2833	1.66	1.24	1.04	0.44	0.40	1.20	1.78	1.00	2.32	2.65	100.65	4.06	1.45	0.94	0.37	1.04	2.70
SL1344_2834	4.74	10.13	16.71	36.32	1.75	4.66	6.91	16.78	8.70	234.51	98.02	12.26	13.14	48.21	11.55	6.39	90.98
SL1344_2835	7.92	7.40	5.39	16.70	1.35	2.85	4.89	13.57	6.14	101.02	44.03	9.53	8.58	30.15	3.05	2.82	149.08
SL1344_2836	7.34	10.47	10.93	26.95	0.69	5.08	4.22	19.43	7.88	176.88	78.63	10.70	11.79	25.16	2.20	1.76	123.39
SL1344_2837	5.48	9.31	7.19	17.98	0.28	3.95	2.63	13.02	6.16	119.21	56.90	9.92	8.64	21.80	1.76	2.83	86.16
SL1344_2838	9.12	12.40	11.02	21.67	0.98	5.07	5.36	16.15	10.61	116.20	67.12	12.45	11.38	30.22	2.97	5.33	71.25
SL1344_0274	2.53	0.39	1.19	0.63	0.26	1.43	4.06	0.47	0.49	0.56	0.77	1.29	1.93	0.90	0.71	0.74	3.02
SL1344_2839	8.49	6.30	9.05	11.46	2.24	7.52	7.34	10.17	7.16	32.81	22.69	14.50	8.65	11.97	2.60	9.77	19.32
SL1344_2840	10.26	9.38	8.37	6.81	328.60	12.06	23.37	10.69	40.15	5.91	9.82	14.80	6.60	6.63	59.77	190.92	150.18
SL1344_2841	19.75	14.28	3.77	2.00	319.76	17.19	51.89	163.14	639.14	2.07	0.55	19.72	18.72	11.49	700.99	16.78	1147.28
SL1344_2842	15.52	19.42	3.97	3.35	83.91	10.61	22.79	102.86	490.80	4.13	3.96	19.87	14.65	7.41	199.31	10.50	1038.30
SL1344_2843	13.03	11.92	4.13	1.54	53.65	11.09	21.75	70.68	382.01	1.26	2.18	15.83	14.06	5.31	93.94	12.39	780.50
SL1344_2844	19.73	18.58	11.09	5.64	69.22	15.33	32.51	87.39	391.21	8.15	7.67	21.81	21.51	12.17	68.09	21.25	648.96
SL1344_2845	39.00	43.84	186.45	207.78	13.26	24.75	199.81	105.12	408.54	111.72	254.70	725.05	51.89	58.10	84.92	126.03	315.38
SL1344_2846	9.35	19.36	194.14	272.25	1.48	5.49	66.94	17.81	77.60	90.47	268.37	772.35	24.24	3.45	2.38	15.54	25.14
SL1344_2847	41.18	86.89	617.64	664.91	10.87	24.32	169.83	122.15	377.23	589.32	1182.75	1706.79	65.00	24.00	4.83	49.07	35.19
SL1344_2848	80.47	70.14	239.19	357.90	8.12	41.30	61.72	72.70	47.16	15.29	168.51	608.73	94.44	224.95	6.63	26.36	169.42
SL1344_0275	1.15	0.71	0.89	0.57	0.12	0.52	1.22	0.21	0.44	0.51	0.23	0.58	0.37	0.00	0.00	0.11	3.14
SL1344_2849	83.96	61.69	239.40	340.61	1.55	50.02	56.71	77.73	46.23	9.37	160.20	691.90	117.50	264.22	3.78	20.51	320.92
SL1344_2850	33.82	26.94	504.95	725.23	1.87	44.32	27.39	28.39	30.61	10.86	419.27	1700.67	83.98	40.08	10.44	33.88	33.76
SL1344_ncRNA_186	475.09	372.53	288.44	86.52	25.68	667.26	472.68	317.25	425.50	233.13	145.99	190.08	256.73	94.54	11.70	150.39	52.77
SL1344_2851	37.25	24.29	655.56	1067.24	3.12	40.13	24.46	20.46	20.26	17.34	587.24	2220.15	98.27	14.47	13.90	26.62	14.31
SL1344_2852	25.66	17.43	599.48	921.28	4.48	29.47	10.76	22.23	14.05	16.89	547.44	2158.88	89.15	10.68	7.02	25.52	13.93
SL1344_2853	21.56	10.20	437.63	821.20	4.88	9.71	8.14	14.24	6.40	3.36	317.33	1473.16	61.01	6.28	4.60	15.34	16.96
SL1344_ncRNA_187	9.30	17.26	7.75	8.23	7.54	8.38	38.12	6.96	16.84	24.64	11.37	5.25	15.52	254.56	90.00	73.78	19.24
SL1344_2854	16.42	7.90	433.96	904.61	29.19	15.73	6.13	6.93	7.08	6.21	460.79	1359.26	51.21	3.23	13.09	22.82	6.84
SL1344_2855	65.09	63.96	525.70	731.72	149.92	45.54	204.19	59.99	100.49	279.52	854.77	980.24	92.33	41.16	29.23	124.51	116.35
SL1344_2856	4.80	8.69	102.45	170.64	5.20	3.58	7.31	3.67	7.38	9.22	119.88	327.55	16.97	2.62	2.32	8.51	3.44
SL1344_0276	1.03	0.42	1.00	0.76	0.19	0.93	1.71	1.28	0.35	1.21	0.65	1.01	0.45	0.57	0.38	0.58	2.18
SL1344_2857	14.01	19.30	202.41	415.05	44.50	7.17	24.85	17.88	17.05	22.21	424.78	609.64	29.52	7.89	9.24	25.22	7.30
SL1344_2858	128.35	80.66	201.15	515.78	19.86	93.00	441.98	83.06	96.08	25.01	135.81	507.56	135.25	34.43	25.84	104.36	61.37
SL1344_2859	202.41	141.89	439.27	1230.01	26.65	136.50	763.12	215.73	180.13	39.41	276.31	878.97	295.51	64.84	42.18	227.57	74.03
SL1344_2860	212.26	101.04	401.12	992.22	20.06	136.03	359.95	124.63	98.91	54.65	303.60	956.53	213.61	60.01	41.45	174.30	59.39
SL1344_2861	12.98	10.70	129.79	432.28	3.60	8.67	7.98	10.11	7.70	7.25	107.01	422.70	37.67	6.39	4.04	14.90	7.69
SL1344_ncRNA_188	50.60	44.85	55.34	50.90	468.03	66.85	179.42	51.14	62.81	94.57	81.78	51.95	55.79	35.21	94.62	120.73	38.65
SL1344_2862	7.44	9.21	170.09	568.78	13.87	6.44	7.96	6.80	6.24	5.00	128.71	536.26	46.20	4.21	4.65	15.50	6.04
SL1344_2863	15.98	16.84	387.15	1561.50	13.31	14.63	8.14	17.48	12.30	7.61	359.03	1062.15	109.80	7.69	20.22	37.12	11.81
SL1344_2864	10.25	12.47	335.40	1235.87	17.98	9.16	6.54	10.77	8.16	5.56	270.44	899.57	72.77	4.88	16.21	28.81	8.97
SL1344_0277	1.41	2.04	1.40	0.62	0.00	1.17	1.64	1.85	2.10	1.35	1.06	2.39	1.38	1.08	0.07	0.69	2.92
SL1344_2865	10.50	12.99	429.65	1393.56	25.90	11.13	14.53	8.79	7.43	6.00	343.00	939.76	71.37	4.81	30.17	56.74	10.03
SL1344_2866	3.30	4.08	75.85	134.82	4.07	2.58	2.30	3.22	2.67	2.15	40.91	269.58	11.68	1.83	1.04	1.57	6.44
SL1344_2867	5.63	3.60	85.62	145.57	1.02	3.85	2.90	4.36	2.56	2.23	57.71	323.54	16.30	2.06	1.52	3.18	4.54
SL1344_2868	10.03	5.84	156.81	346.93	3.11	5.32	2.52	5.30	5.04	1.56	120.74	584.68	23.12	3.76	1.98	3.68	5.92
SL1344_2869	6.83	3.94	189.72	270.23	1.20	5.95	2.43	5.28	1.94	1.21	121.92	639.94	32.31	3.06	1.40	5.15	3.91
SL1344_2870	3.37	3.54	109.51	217.36	0.48	4.86	1.44	2.27	1.44	1.64	107.36	435.82	16.06	2.38	0.94	1.18	4.02
SL1344_2871	5.17	3.95	136.96	274.18	0.68	3.15	1.79	3.87	2.48	2.15	129.90	529.41	22.82	2.04	1.36	2.49	5.15
SL1344_2872	9.01	7.71	203.55	342.65	0.56	6.55	1.85	5.19	5.64	3.06	224.45	861.98	36.19	1.23	0.19	2.30	7.28
SL1344_2873	9.72	5.86	240.53	344.26	0.91	5.77	2.28	7.19	3.49	3.35	198.86	891.51	26.98	3.10	3.11	5.13	5.88
SL1344_2874	10.94	7.93	329.74	696.40	3.82	9.51	5.24	11.29	7.02	4.00	306.07	1048.51	50.72	6.94	8.00	16.62	11.16
SL1344_0278	3.77	2.21	2.61	1.32	2.41	1.07	6.16	2.97	2.16	1.93	1.62	2.42	2.42	1.83	1.22	2.87	4.17
SL1344_2875	9.48	8.40	254.82	411.98	1.66	6.52	5.58	5.75	7.00	7.71	230.93	724.57	39.07	4.33	1.58	18.71	4.60
SL1344_2876	8.65	7.64	232.87	320.36	2.00	6.18	3.23	2.98	3.51	5.70	214.23	629.85	32.09	1.85	0.69	20.14	3.47
SL1344_2877	7.36	4.61	226.86	290.41	11.34	4.83	3.79	3.54	4.59	4.90	211.17	594.20	28.65	1.61	2.44	15.04	4.65
SL1344_2878	8.50	7.89	255.17	443.88	252.72	5.53	3.53	2.30	4.40	4.38	272.85	742.53	32.27	1.00	8.70	15.11	2.25
SL1344_2879	32.91	22.28	114.77	147.77	0.42	14.36	51.49	12.19	30.37	18.05	107.28	244.87	24.13	5.15	1.55	15.27	6.95
SL1344_ncRNA_189	802.33	975.57	9501.81	34738.46	11163.43	925.85	1825.81	1183.90	1065.65	1127.11	11943.54	18591.43	1989.75	233.76	1490.06	1978.00	79.77
SL1344_2880	58.11	69.76	66.23	64.62	3.74	79.14	63.23	67.81	84.86	54.03	59.61	88.17	81.53	51.05	13.36	87.34	72.95
SL1344_2881	40.25	56.35	56.67	28.17	1.25	65.35	44.45	54.30	66.23	35.15	47.22	56.00	42.93	24.42	2.47	66.94	18.58
SL1344_2882	11.77	12.23	34.72	24.36	5.53	6.36	128.36	51.81	29.22	21.62	24.94	32.19	30.53	75.97	4.99	102.85	52.60
SL1344_0026	1.78	3.66	2.04	1.18	0.48	0.53	0.63	3.33	1.15	1.05	1.69	2.61	2.32	2.10	0.50	1.04	2.69
SL1344_0279	2.49	1.32	3.56	1.89	2.74	3.21	9.14	3.47	1.66	1.89	1.45	2.89	2.79	1.51	1.99	3.61	2.21
SL1344_2884	93.14	108.00	83.69	119.01	66.46	59.60	514.92	193.74	157.26	122.44	89.28	79.90	99.05	103.76	158.35	132.33	216.30
SL1344_2885	27.37	37.82	32.22	23.76	11.80	11.02	71.30	46.44	43.83	24.69	27.29	28.00	34.86	30.51	17.07	24.54	95.80
SL1344_2886	29.24	17.36	14.77	5.12	4.55	25.92	65.54	21.19	19.42	9.09	5.91	8.39	10.69	4.80	5.09	12.87	23.23
SL1344_2887	0.59	0.73	3.13	1.17	1.67	2.39	2.52	1.54	0.69	0.78	0.72	1.40	1.67	1.88	0.99	3.68	2.11
SL1344_2888	40.72	34.06	29.94	19.84	1.72	26.28	20.28	43.50	42.25	35.26	26.00	32.67	39.34	23.32	8.14	27.08	30.21
SL1344_2889	1.21	2.50	4.80	1.34	1.15	1.09	4.32	3.63	3.76	6.06	3.95	2.19	4.04	5.15	2.03	2.36	4.82
SL1344_2890	1.52	0.63	1.75	1.60	0.36	1.14	1.22	2.47	1.28	1.68	1.24	1.29	1.77	1.26	0.43	1.44	2.85
SL1344_2891	3.79	3.67	5.35	4.59	1.60	4.45	8.63	7.77	5.62	5.82	2.68	4.79	6.02	4.66	2.67	4.82	5.74
SL1344_2892	3.80	7.87	10.97	5.99	1.87	3.23	3.18	5.84	7.48	6.61	5.69	5.07	4.15	4.07	3.38	3.28	7.49
SL1344_0280	2.18	2.50	3.42	1.66	0.31	1.64	2.67	2.05	2.25	1.93	1.52	3.20	2.18	1.99	0.33	1.72	4.38
SL1344_2893	1.45	2.60	6.87	3.00	0.39	1.31	0.52	3.51	2.13	1.14	0.53	0.98	0.98	0.80	0.09	0.50	3.55
SL1344_2894	2.02	2.74	5.92	1.87	0.16	3.27	0.65	2.42	2.03	1.07	0.66	1.23	1.58	1.57	0.11	0.63	3.47
SL1344_2895	1.44	2.68	4.66	1.44	0.19	1.08	1.54	2.70	2.43	4.04	1.37	1.47	1.15	0.17	0.54	1.60	2.64
SL1344_2896	1.22	2.71	6.23	3.55	0.79	2.30	0.52	6.10	1.42	1.18	1.09	1.48	1.27	0.60	0.07	0.28	2.09
SL1344_2897	0.33	3.29	9.15	6.95	2.29	2.70	2.13	11.33	1.29	1.32	1.08	1.24	1.45	0.59	1.02	0.32	2.94
SL1344_2898	17.28	14.16	19.96	15.19	3.26	17.19	12.89	42.86	17.14	15.61	11.79	12.78	9.79	11.23	6.50	9.01	14.96
SL1344_2899	37.23	44.64	31.11	21.92	10.00	29.77	71.08	74.51	56.30	64.41	34.98	24.95	32.58	23.66	36.05	32.45	32.10
SL1344_2900	1.81	0.96	1.62	0.69	0.00	1.17	3.32	1.16	1.61	1.60	1.05	1.05	1.35	9.71	2.17	1.11	8.77
SL1344_2901	1.08	1.86	1.68	1.07	0.13	1.16	1.03	1.93	2.00	2.56	1.40	1.31	1.45	2.74	0.42	0.63	4.83
SL1344_2902	3.90	2.41	2.03	0.86	0.00	1.76	1.39	2.43	3.53	4.02	3.71	2.20	0.85	4.60	1.09	1.01	7.45
SL1344_0281	1.56	0.96	1.22	1.55	0.24	0.88	0.42	1.17	1.51	0.52	1.75	3.82	2.12	1.38	0.22	1.44	2.98
SL1344_2903	357.23	393.43	743.64	525.77	38.30	303.57	1157.60	726.81	505.47	151.79	239.17	1206.03	1188.34	793.91	410.66	588.32	2079.57
SL1344_2904	458.79	439.30	791.65	634.30	71.78	420.16	1236.58	503.61	615.45	158.49	313.51	1307.69	1187.97	1426.45	692.42	671.57	1874.45
SL1344_2905	97.82	121.90	87.96	45.21	1.09	79.29	47.45	143.90	102.15	67.76	63.73	88.97	81.21	58.31	9.31	50.50	72.69
SL1344_2906	91.16	95.54	66.43	44.42	4.09	58.69	34.50	118.67	84.03	56.45	53.25	83.56	61.89	49.25	22.97	35.95	79.63
SL1344_2907	99.63	96.45	61.00	29.80	2.19	60.10	33.16	136.15	81.96	43.02	42.92	65.57	52.60	33.86	7.76	18.49	68.46
SL1344_2908	96.44	96.70	52.07	12.11	0.13	56.00	20.90	112.02	61.90	20.37	25.59	55.10	38.91	29.25	2.86	9.37	43.14
SL1344_2909	122.56	115.50	58.64	24.66	1.05	75.95	25.89	114.58	85.87	33.98	33.47	60.59	60.03	30.45	2.17	17.20	56.66
SL1344_2910	209.24	199.59	129.24	49.43	2.80	148.93	64.90	222.78	169.61	98.49	64.75	140.32	120.29	59.38	5.79	28.68	158.10
SL1344_2912	5.33	7.22	3.96	8.92	1.34	3.89	27.12	5.89	5.90	9.86	6.20	6.18	335.68	136.64	68.54	29.89	17.68
SL1344_0282	1.84	1.37	0.92	2.20	0.60	1.33	3.94	3.04	2.86	1.63	2.10	4.50	3.21	2.61	0.41	3.31	3.88
SL1344_2913	5.44	5.94	4.80	8.14	1.77	3.07	23.15	6.63	6.62	11.87	7.74	7.87	285.28	124.56	58.88	33.37	24.95
SL1344_2914	2.37	1.25	1.06	17.27	1.10	1.07	60.18	2.91	1.44	3.13	1.79	2.17	504.86	216.90	113.79	102.53	21.79
SL1344_2915	21.86	27.22	34.12	21.51	1.43	30.14	19.14	27.35	24.02	21.38	46.75	58.41	14.18	14.64	5.24	13.57	17.16
SL1344_2916	6.74	14.75	10.05	11.35	0.84	8.41	8.87	27.17	14.88	31.59	23.24	12.29	14.44	13.21	4.92	10.52	38.87
SL1344_2917	4.84	6.40	7.51	6.86	0.54	4.81	3.75	9.49	7.90	13.55	8.02	8.36	7.77	7.08	1.77	4.75	23.42
SL1344_2918	3.07	5.84	4.72	4.70	0.29	1.28	1.01	7.07	6.59	8.97	5.96	4.32	3.70	4.18	0.92	2.30	12.74
SL1344_2919	3.91	4.58	4.89	5.32	0.08	3.34	1.54	5.70	5.43	7.27	9.05	5.15	4.93	4.66	0.57	2.65	10.02
SL1344_2920	3.63	2.87	3.99	4.23	0.53	1.44	2.33	4.34	5.06	8.45	4.85	3.83	4.74	5.24	0.89	2.60	12.95
SL1344_2921	3.01	3.05	3.60	5.27	0.00	1.48	1.76	4.51	5.32	9.20	5.14	4.27	3.82	3.30	1.22	2.03	12.30
SL1344_2922	1.08	2.20	3.39	3.21	0.16	1.16	0.32	2.29	2.83	5.40	3.78	2.94	2.28	2.37	0.39	1.46	5.27
SL1344_0283	3.83	8.74	4.97	2.54	1.79	2.12	10.08	6.62	5.03	8.84	4.56	6.18	5.90	5.42	4.93	6.89	6.19
SL1344_2923	1.27	1.35	2.74	5.28	0.49	1.40	1.29	3.84	1.07	17.10	9.02	1.83	2.18	1.14	1.16	0.72	10.32
SL1344_2924	8.05	4.98	58.99	299.66	15.01	7.83	26.69	8.20	9.50	7.25	43.44	79.92	17.17	7.07	16.09	12.00	5.00
SL1344_ncRNA_190	116.70	61.30	52.96	91.20	213.08	50.41	307.68	68.22	74.42	46.59	22.15	55.20	3085.52	1526.45	107.98	288.13	39.69
SL1344_2925	1.67	2.07	2.09	5.55	0.34	2.07	7.38	3.29	1.95	3.88	3.07	4.11	244.92	119.73	12.72	15.25	6.09
SL1344_2926	3.23	2.99	3.47	18.43	0.69	3.15	17.06	4.36	4.17	7.05	5.84	4.98	322.28	186.55	58.30	50.71	8.35
SL1344_2927	1.88	3.17	2.56	6.28	0.66	1.23	13.13	2.55	2.05	5.80	2.99	4.79	265.14	112.07	26.10	82.80	10.10
SL1344_2928	105.99	54.01	30.74	9.00	0.86	77.92	12.24	52.05	27.96	5.62	8.29	19.81	52.78	35.71	9.94	10.25	23.08
SL1344_2929	9.24	13.34	12.52	10.99	3.90	7.98	11.74	18.02	13.00	34.01	15.54	10.30	13.33	7.63	5.05	11.42	39.63
SL1344_2930	133.12	108.07	75.91	37.78	37.16	112.30	120.32	118.32	93.70	68.47	60.02	70.15	78.25	57.47	47.37	52.55	118.38
SL1344_2931	662.25	635.00	297.84	174.67	13.51	361.64	207.08	555.38	342.82	285.88	255.73	314.92	576.69	586.41	114.12	114.48	590.29
SL1344_0284	1.89	0.95	1.49	0.93	0.43	1.39	2.40	1.73	1.63	1.55	0.91	1.71	1.59	1.79	1.45	1.75	3.92
SL1344_2932	406.89	339.30	220.63	109.46	17.93	234.47	165.90	335.08	195.38	177.25	129.12	197.28	312.27	207.50	94.36	120.22	312.00
SL1344_2933	38.75	32.27	30.58	23.67	13.37	22.47	31.18	46.97	33.34	23.55	25.01	40.91	34.91	22.68	8.35	20.51	101.31
SL1344_2935	61.51	59.83	70.17	21.39	18.39	24.21	200.49	64.38	73.21	57.48	52.07	42.05	77.72	59.60	87.67	99.94	60.16
SL1344_2936	152.92	135.99	133.25	94.03	96.09	80.95	413.52	191.36	151.12	153.27	85.05	97.11	144.30	146.94	74.77	191.59	146.82
SL1344_2937	81.20	92.45	70.38	56.28	2.95	44.50	32.91	119.43	86.03	75.53	58.22	84.37	136.06	151.71	64.58	57.43	226.53
SL1344_2938	99.79	99.97	81.78	69.50	16.18	61.71	59.05	137.44	108.87	108.11	80.84	91.79	148.00	198.89	150.77	62.37	452.29
SL1344_2939	19.49	18.60	15.04	11.01	1.85	12.29	10.00	24.51	17.89	28.77	18.20	14.29	14.03	12.65	5.41	9.19	20.18
SL1344_2940	5.24	6.98	17.47	8.38	5.50	4.96	9.48	9.86	10.53	40.71	10.95	12.10	8.48	9.70	2.93	8.55	25.79
SL1344_2941	5.50	4.11	24.48	5.24	0.56	2.79	2.57	6.69	5.33	55.73	4.29	4.89	4.89	7.70	1.79	3.80	20.56
SL1344_0285	0.34	0.43	0.43	0.46	0.00	0.93	1.10	1.55	0.53	0.30	0.28	0.70	1.05	0.24	0.19	0.54	2.79
SL1344_2942	4.58	4.96	27.13	4.56	0.60	2.27	2.69	4.97	4.62	44.10	4.48	5.66	4.74	6.24	1.15	3.98	28.05
SL1344_2943	2.26	2.10	22.68	3.30	0.60	1.93	1.93	3.13	2.02	28.04	1.57	2.91	1.87	2.48	1.07	1.63	23.42
SL1344_2944	123.05	144.17	84.39	43.76	5.12	103.78	122.07	184.50	162.04	82.10	47.63	72.67	123.79	94.84	41.41	66.40	130.73
SL1344_2945	41.61	25.73	17.05	8.07	0.16	21.75	3.78	18.22	18.27	5.89	6.08	13.69	17.94	6.81	1.86	2.22	9.56
SL1344_2946	76.04	47.31	36.74	23.83	1.70	50.85	13.47	57.97	34.75	13.18	10.26	25.58	36.55	21.79	3.39	7.64	23.16
SL1344_ncRNA_191	4249.76	6986.89	7090.25	7782.41	782.36	8578.15	3637.28	3572.03	7814.22	10230.44	9037.63	5191.90	4549.52	564.75	2958.80	3977.09	930.76
SL1344_2947	261.33	182.51	125.85	34.93	2.17	194.59	133.68	86.86	152.72	56.95	36.26	70.73	146.11	80.13	13.68	43.61	131.77
SL1344_2948	51.40	51.04	33.71	25.69	4.55	32.45	35.22	64.09	49.85	34.04	21.53	35.17	35.14	27.54	28.29	22.17	26.36
SL1344_2949	49.96	88.93	82.00	83.97	7.70	50.48	70.62	164.01	110.35	135.23	70.51	62.69	80.57	70.08	39.88	51.75	268.72
SL1344_2950	199.19	429.14	518.12	230.39	5.02	367.70	42.01	919.19	126.10	274.63	98.97	96.97	13.68	7.50	2.79	2.46	64.47
SL1344_2951	154.60	359.52	374.38	125.79	7.37	269.85	38.65	456.23	101.22	154.46	72.83	65.14	11.92	8.82	3.82	8.15	46.96
SL1344_2952	44.44	35.64	27.66	9.12	1.14	32.40	18.32	34.82	29.22	14.97	12.74	17.72	20.16	15.19	2.84	12.93	23.29
SL1344_2953	1.07	1.49	2.84	3.90	0.32	0.84	2.29	3.00	3.32	4.49	2.29	2.17	1.69	2.46	0.67	1.83	6.19
SL1344_2954	0.47	1.76	1.93	3.15	0.29	0.21	1.27	1.42	0.92	5.24	1.16	0.96	1.65	0.34	0.53	0.74	3.40
SL1344_2955	0.47	1.01	2.70	3.02	0.38	0.21	0.12	2.88	0.63	4.94	0.95	0.39	0.25	0.08	0.13	0.23	8.24
SL1344_2956	1.38	1.60	3.35	4.01	0.21	1.01	0.83	2.72	1.34	6.80	1.20	0.88	0.60	0.73	0.10	0.40	8.22
SL1344_2957	1.41	2.41	4.67	5.03	0.13	0.78	0.93	2.75	1.60	8.03	2.21	0.95	0.90	0.31	0.06	0.25	7.03
SL1344_2958	0.36	3.15	5.00	5.55	1.47	2.29	2.33	3.81	3.10	10.92	3.85	2.22	1.58	2.32	1.02	1.99	6.08
SL1344_2959	11.67	25.93	34.99	28.25	1.58	21.42	10.63	112.31	16.77	27.87	10.92	12.88	18.44	12.24	3.26	7.25	20.23
SL1344_0286A	91.62	80.12	128.03	87.10	70.92	52.05	151.62	176.94	65.20	50.50	55.64	109.83	141.48	94.59	24.76	190.08	68.82
